price,cost,sales,profit_margin,inventory,discount_percentage,delivery_days,category,material,color,location,season,store_type,brand,revenue
321.55186702162007,224.1262020079637,49,30.298584771428423,165,28.975163251749905,1,Chair,Plastic,White,Rural,Winter,Online,BrandD,12514.566656991694
350.69575934975734,237.36590457122824,2,32.315718612811196,187,28.24904556220106,2,Sofa,Plastic,Green,Rural,Winter,Retail,BrandD,-8537.331493087695
328.77065570432654,208.36184580593556,24,36.62395284045006,85,25.951875899530812,3,Desk,Fabric,Red,Rural,Spring,Retail,BrandB,4675.282319270955
258.57231971025755,170.09635140131329,31,34.217107387243054,18,14.999317948872557,2,Table,Fabric,Blue,Urban,Fall,Online,BrandC,10934.25188007078
220.90360108065343,157.27811414500013,33,28.80237652279068,115,4.227118310639506,8,Desk,Metal,Blue,Urban,Fall,Retail,BrandB,4822.583020528898
438.50014230732137,247.55391500048572,39,43.54530566446467,183,6.537134094461548,6,Sofa,Wood,Black,Rural,Fall,Online,BrandC,11672.740120490997
283.5868033112981,206.67759470752202,30,27.1201648686563,13,19.430100081359267,7,Desk,Glass,White,Urban,Winter,Retail,BrandA,11628.542107386635
265.63184493337894,218.39531270706718,46,17.78270682800053,32,12.652649408525884,1,Table,Glass,Red,Urban,Winter,Retail,BrandA,8551.770855261304
61.538929612896055,49.48126078758011,37,19.593562808393642,9,4.404048952619892,6,Chair,Glass,Black,Rural,Spring,Online,BrandC,3099.107244039451
203.56152243177036,114.31200077651275,28,43.844003812249056,79,14.369818009179312,2,Sofa,Metal,Blue,Urban,Fall,Online,BrandB,3828.4634372063674
221.08802845363567,123.74292263197505,31,44.03002121034104,191,0.5229163650613777,6,Sofa,Metal,Black,Rural,Fall,Online,BrandD,6815.72147002841
229.47025140360523,139.35034153637386,11,39.27302529020347,63,22.0168611269878,3,Desk,Plastic,Black,Rural,Spring,Online,BrandC,9616.480623890515
311.07756615229954,200.46768190386075,23,35.55701094635852,189,2.207438834690726,7,Bed,Wood,Red,Rural,Winter,Retail,BrandC,9856.525388479331
290.1211460270953,192.46121356530463,2,33.661776743660695,67,18.87340859736357,3,Bed,Plastic,Red,Rural,Winter,Retail,BrandC,-5638.19426390327
323.55729175705005,249.74704215588568,40,22.812111326666184,91,23.79030922876798,9,Table,Metal,Red,Urban,Summer,Online,BrandA,8002.86942194845
394.1974676939577,206.03604697800745,41,47.73278271336658,124,3.979316233618966,3,Chair,Fabric,White,Urban,Summer,Retail,BrandC,13455.891045965232
415.84358242224204,213.68915982617472,27,48.613091830957345,170,15.559160719980376,7,Chair,Plastic,Black,Suburban,Fall,Retail,BrandA,10562.68633031074
373.1553843019225,245.0751068418881,35,34.323577482243635,79,23.37202543078409,4,Desk,Metal,Black,Suburban,Winter,Online,BrandD,14551.86610342946
479.98566317972063,373.84426243612876,2,22.11345231448078,58,7.819003642710042,8,Desk,Metal,White,Rural,Fall,Online,BrandD,1044.0989288101255
58.204662204362734,33.605866620248214,39,42.2625862817407,179,4.887497790048573,2,Bed,Fabric,Blue,Suburban,Winter,Online,BrandB,2171.3454417065086
138.10009355759576,104.48677833044,37,24.339820749749926,96,10.104573329023706,8,Chair,Fabric,Green,Urban,Summer,Retail,BrandA,-6564.3813734919595
53.40329374016395,32.251918219036234,21,39.60687448238803,18,16.640975297499473,9,Chair,Fabric,Blue,Urban,Spring,Online,BrandD,7555.069832047749
341.3636213695714,291.6728358647273,5,14.55655564745935,148,17.2583878456425,8,Chair,Wood,White,Suburban,Winter,Online,BrandD,572.9135082428367
454.1137470274941,389.7549202200513,45,14.17240222933534,21,3.9262900037306103,6,Table,Metal,Black,Suburban,Summer,Retail,BrandB,20925.982442769055
159.56703345933465,98.75841163870352,21,38.10851182874694,8,13.727065430219149,1,Table,Fabric,Black,Urban,Summer,Retail,BrandB,4172.324546254746
467.165545158338,276.56083556046895,29,40.80024984147038,8,8.048465866184635,7,Desk,Wood,Red,Suburban,Winter,Retail,BrandB,8611.26769345269
77.12032563030237,51.24812131866501,20,33.54784111735075,26,25.26072654194852,1,Bed,Glass,Red,Urban,Fall,Retail,BrandA,-66.75529100307108
470.49621206248145,280.51578591469837,38,40.37873659279405,16,9.407253961920922,7,Sofa,Glass,Black,Urban,Winter,Online,BrandC,12311.48089613089
208.2302092578355,160.1193559850054,20,23.10464626833185,171,25.161135736015787,2,Bed,Glass,Black,Suburban,Summer,Retail,BrandA,10033.391216003398
95.63937280214743,79.42140973075443,25,16.95741261806858,44,12.856938378053764,8,Table,Metal,Brown,Suburban,Winter,Online,BrandB,-9035.688372460721
268.6422916338465,206.6495508284026,2,23.076314763551327,7,21.7975729747936,2,Table,Wood,Red,Rural,Spring,Online,BrandC,-4346.447699535127
165.54945547422858,137.36303480194093,32,17.02598211002602,145,15.30180685632431,3,Desk,Wood,Red,Rural,Fall,Retail,BrandD,2876.6075971994715
178.1928058828653,117.3928618603348,26,34.120313511701035,124,18.658878723929295,3,Sofa,Glass,Blue,Rural,Winter,Online,BrandA,11256.023264366044
188.28048421682897,105.91281608296335,6,43.747321171645574,122,11.860695325841494,1,Chair,Plastic,Black,Rural,Summer,Online,BrandB,4534.776260945867
411.36165402469857,327.106715936576,41,20.48196210409632,32,23.04620303422472,5,Sofa,Glass,Black,Rural,Summer,Retail,BrandB,4788.6934586476455
292.6225745038645,188.50447834694347,3,35.581019794337834,0,12.755681507209749,5,Sofa,Metal,White,Urban,Fall,Retail,BrandC,188.3425570200576
190.08846462020165,146.08456851495745,33,23.149166990834686,5,13.723849397574657,5,Sofa,Glass,Blue,Suburban,Winter,Retail,BrandA,9018.688371756336
324.6502024899133,197.47094547177608,1,39.17424232072937,40,15.530360046928717,9,Desk,Glass,Green,Urban,Summer,Online,BrandD,11408.746553389155
372.2678034004371,198.22957278841844,5,46.7508146077331,182,24.954723551579505,6,Table,Wood,Green,Rural,Fall,Online,BrandD,-301.8922999524427
172.6808003300902,154.90032770020707,13,10.296728180489453,4,19.781367858043946,6,Chair,Glass,Green,Rural,Spring,Retail,BrandC,-4121.4020510598875
236.09709568640818,132.80003678890486,19,43.75193968277603,186,10.474811596972494,3,Sofa,Fabric,Brown,Suburban,Fall,Retail,BrandC,5627.802369966479
104.84874200162639,93.87825011484045,12,10.463160241460754,79,20.109589019446286,5,Chair,Fabric,Red,Urban,Winter,Retail,BrandD,788.7410663184286
131.51720729060614,117.17025463421948,48,10.908802697342114,17,19.272797190257318,7,Sofa,Plastic,Green,Rural,Winter,Retail,BrandC,7412.711163584541
356.5030342842423,291.4509422273132,25,18.24727584367841,176,27.93057827639113,3,Table,Metal,White,Rural,Summer,Retail,BrandC,9875.616555080978
131.64725646303214,100.54811775424449,35,23.6230815167201,81,25.2424930807605,2,Chair,Metal,Red,Rural,Spring,Retail,BrandA,5044.225700766068
286.3235226501771,209.3376613410879,12,26.887717989956624,64,19.423407712537443,5,Bed,Wood,Red,Rural,Winter,Retail,BrandC,5409.500467963768
369.0708177750947,312.39653113909566,30,15.355938184886615,82,10.245213320521309,3,Table,Metal,Green,Urban,Summer,Online,BrandB,18116.18668751568
98.09461539263472,60.404291117394095,5,38.42241913522049,181,23.387293465838084,5,Chair,Plastic,Red,Urban,Fall,Retail,BrandB,-1079.5274523541277
305.2904988330066,209.75670167823668,34,31.292751500604922,188,17.25624879188403,9,Sofa,Fabric,Blue,Rural,Fall,Retail,BrandB,2466.5450567136177
165.4532526656137,123.71866037286388,22,25.224401225339914,135,29.55809964302705,1,Sofa,Wood,Blue,Urban,Winter,Retail,BrandC,4133.943890782512
483.3170938569109,321.1527012560085,39,33.55238096522036,130,7.425183857094121,4,Table,Fabric,Green,Rural,Spring,Retail,BrandD,11043.10137905667
267.5955410239661,179.5551580970639,13,32.90054183638929,24,2.3896752279266087,5,Table,Plastic,White,Suburban,Summer,Online,BrandB,-2212.3473669758687
412.69664739882114,260.8712736855484,47,36.78861329991663,68,2.0967543566384306,2,Sofa,Wood,Red,Suburban,Winter,Retail,BrandA,14879.539441604848
297.6019439703178,215.96756618324767,3,27.430727332618552,182,19.20091165055041,2,Chair,Glass,Black,Suburban,Summer,Online,BrandC,-5532.324531460493
69.53563978466863,58.42591748836378,20,15.977018879395352,167,28.177806867345716,1,Bed,Metal,Green,Urban,Fall,Online,BrandD,6841.665640087556
334.91811901731006,194.45726162484854,31,41.938864879747484,81,0.05795742874515564,8,Desk,Plastic,Brown,Rural,Summer,Online,BrandD,10620.99977178826
478.13150399299565,417.7785016764691,5,12.62267844986234,177,21.77313140873332,2,Table,Wood,Red,Suburban,Fall,Retail,BrandC,5404.080702580022
320.725319065849,248.76580257801984,24,22.436493850070804,116,19.71195547598836,3,Sofa,Fabric,Green,Suburban,Spring,Retail,BrandC,8731.420011939435
418.6349867420556,347.1778815611854,40,17.069071492798788,94,21.969125766583975,2,Chair,Wood,Green,Urban,Spring,Online,BrandA,12016.828941159649
447.8929085067835,323.5920010559751,33,27.752372294799528,32,10.662162202870068,4,Table,Glass,White,Urban,Fall,Online,BrandC,18007.067998903003
152.6358973770196,123.91084118540427,8,18.81933194303747,110,24.61489333973565,1,Chair,Plastic,Black,Suburban,Winter,Retail,BrandC,-1492.3221712392447
145.42017795870197,73.65243484499379,24,49.35198410642131,145,1.3412079425658585,3,Table,Wood,Red,Rural,Fall,Online,BrandD,2603.4612769315304
324.9414449829463,268.8410096009209,20,17.2647830088186,124,22.662933018660826,5,Sofa,Plastic,Green,Rural,Summer,Online,BrandB,1486.79773035563
234.9628114130171,121.25386137755201,16,48.39444563658534,184,8.012158240472631,1,Chair,Plastic,Green,Rural,Summer,Retail,BrandB,10459.724543372879
427.93758629002417,366.2997460601838,12,14.403464945485497,15,14.305133245742146,4,Sofa,Fabric,Red,Suburban,Summer,Retail,BrandD,3864.9704909527964
455.010405529105,408.0465515208806,13,10.321490110454263,79,24.679088146716616,6,Chair,Metal,Green,Urban,Winter,Online,BrandC,7445.47252578712
209.03962068622315,129.10851064294914,45,38.23730151292889,37,8.14077105573411,4,Table,Glass,Green,Rural,Spring,Online,BrandA,5733.690053939421
156.59175153851692,91.46953621319629,42,41.58725774856825,168,5.556225349316804,7,Desk,Wood,Green,Suburban,Spring,Retail,BrandB,10446.526645400256
401.2364818597378,323.45492231336283,39,19.385465445678356,134,20.439395560436527,7,Desk,Metal,Blue,Suburban,Summer,Retail,BrandC,16313.836088277603
173.66271599666123,104.40785463149395,25,39.87894636318987,77,16.001846745204137,6,Bed,Fabric,Blue,Urban,Winter,Retail,BrandB,-4480.561559908827
420.17644333115527,355.5637911225917,46,15.377504673111856,180,15.432116062385536,9,Bed,Metal,Black,Rural,Summer,Online,BrandD,16366.004507337342
240.68221414194326,130.24206018639495,32,45.88629631370094,62,7.703085466137395,2,Sofa,Plastic,White,Suburban,Spring,Retail,BrandB,7693.054905995069
350.3974546811617,192.85247942665805,24,44.96179214482567,111,1.0464091746008297,8,Chair,Plastic,Red,Rural,Fall,Online,BrandD,6822.933752572388
92.99089122560068,82.91631591429598,48,10.833937795975373,88,12.308074149951505,8,Bed,Glass,White,Rural,Summer,Online,BrandD,10837.735833683093
330.73669610445785,254.51364842042463,47,23.046444069199808,159,3.196784414033039,4,Table,Wood,White,Rural,Summer,Retail,BrandD,8961.460964610871
253.2954554317531,212.45280180030252,44,16.124511022841887,37,27.179674519476066,6,Desk,Wood,Blue,Suburban,Summer,Retail,BrandA,5874.411871141362
313.97380842896337,197.71927613146187,9,37.02682490593928,149,1.2375097041519156,6,Chair,Fabric,Black,Rural,Spring,Retail,BrandC,-1455.894071595439
125.60639348518853,96.79147035404257,40,22.94065001917582,143,12.949525625531443,5,Desk,Glass,White,Urban,Winter,Retail,BrandD,9523.24584000156
381.59318522488195,281.5000452830577,23,26.23032690765611,51,1.5673675110248364,1,Chair,Wood,White,Suburban,Fall,Online,BrandD,3496.011401326954
438.25868489445287,324.863653822832,13,25.873995195082127,28,2.8663162369429895,3,Bed,Plastic,Green,Suburban,Fall,Online,BrandB,-3628.8528628453596
147.53291004084906,114.04485500159979,32,22.698701618491135,143,19.76600000766066,7,Bed,Glass,Red,Rural,Fall,Online,BrandC,5944.815352990544
93.07154998407277,67.95560300830826,15,26.98563307483606,75,19.413337829222836,8,Sofa,Metal,Black,Rural,Summer,Online,BrandA,429.18985334605884
60.63736372085138,40.7255662389601,36,32.83750522789336,144,0.9915658463831933,2,Chair,Glass,Red,Rural,Spring,Retail,BrandA,7363.047859319928
338.8871751994697,206.8462525885549,49,38.96309222477812,63,0.03394425362610587,3,Table,Glass,Blue,Suburban,Fall,Online,BrandB,20661.55195998564
323.19231623995137,260.95599034262466,5,19.256746763471902,90,2.36454231728352,4,Bed,Wood,White,Urban,Summer,Retail,BrandA,1365.335691437086
296.0138357213315,174.7988258299576,22,40.94910279987255,88,22.889966931358266,5,Sofa,Fabric,White,Urban,Winter,Retail,BrandB,-2194.251280193439
154.37619325218895,119.94130549244609,16,22.305827753823433,12,17.537294182545214,3,Bed,Fabric,Brown,Suburban,Summer,Online,BrandC,-3953.667016472312
225.9076981574816,134.0385214264597,41,40.66668709402693,71,1.1435473556547482,5,Desk,Wood,Red,Urban,Fall,Online,BrandB,290.34324170941727
317.5143508337779,238.17769660483472,10,24.98679320182184,183,14.642910476184818,8,Bed,Wood,Blue,Rural,Fall,Online,BrandB,2018.9026171688204
273.54508648662625,218.51637892094874,24,20.11686931483885,4,21.36088071163354,8,Chair,Wood,Brown,Suburban,Winter,Online,BrandD,1869.2091958504275
494.5034840966993,290.5136540821985,18,41.25144444373843,11,26.06854183802419,2,Sofa,Fabric,Brown,Urban,Spring,Online,BrandA,5677.088378151
111.39788865052991,58.369967187142244,49,47.602267965547675,168,28.021094719770314,6,Chair,Wood,Green,Suburban,Winter,Retail,BrandC,4796.786934569272
362.8150493214172,200.41522267040534,18,44.761050280233036,2,9.823216888622,4,Table,Metal,Brown,Urban,Winter,Retail,BrandC,15380.652474007744
231.94344564693145,172.19453267963868,7,25.76012130915898,32,4.074972852397972,9,Table,Metal,Brown,Suburban,Fall,Online,BrandD,4461.779489536117
242.68982671652665,203.80571381102337,4,16.02214375097057,120,7.107777621943424,2,Bed,Plastic,Green,Urban,Fall,Online,BrandB,1258.445469231675
372.9189945461793,193.1715650062451,26,48.20012715058303,49,23.285144761206713,8,Sofa,Metal,White,Suburban,Spring,Online,BrandC,-385.7929669476762
361.59626809596637,286.9846762429489,5,20.633949638334155,183,29.144526451269318,1,Sofa,Glass,White,Suburban,Fall,Online,BrandC,1412.1114719776506
496.0651971659847,315.7591191428482,16,36.34725416199791,136,13.991808520811416,6,Sofa,Plastic,Black,Suburban,Winter,Online,BrandB,11235.714733215475
107.77743025435635,74.51853833267104,35,30.8588652032191,177,9.160596406433694,1,Sofa,Metal,Brown,Suburban,Winter,Online,BrandB,5380.849660750556
96.84934222287485,84.4084456794289,26,12.845618006177375,28,12.875717458801034,2,Bed,Glass,Red,Suburban,Spring,Retail,BrandC,-3045.4433697506297
375.9524677079335,237.89843641962958,18,36.721139810566186,38,9.144394339353973,3,Chair,Metal,White,Rural,Fall,Retail,BrandB,4266.082316375465
310.27411265288407,212.88985803151715,29,31.386522642420555,90,7.694625696214628,9,Bed,Glass,Blue,Suburban,Fall,Online,BrandA,8672.45540718115
173.37229995191262,87.63501066233843,23,49.45270340957275,99,17.812522572215386,5,Chair,Wood,Red,Suburban,Winter,Online,BrandC,1236.7131290025015
85.73871604504397,45.667825816175544,14,46.73605119980646,172,0.472079411206332,2,Desk,Glass,Black,Suburban,Winter,Retail,BrandB,-1890.8541972875819
88.54621231839374,53.432028532145615,15,39.656336354608634,16,7.786567459949644,5,Desk,Wood,Brown,Urban,Fall,Online,BrandC,-9511.236438837417
452.3858935988532,231.2329311404555,49,48.885910367157024,55,19.84146233534967,5,Chair,Glass,Green,Suburban,Summer,Online,BrandC,13927.763771908667
136.3402961234343,102.60290762909653,33,24.744986958069955,45,0.9618808892041508,1,Bed,Glass,Black,Rural,Winter,Online,BrandD,5711.664307317882
195.51720295198433,131.10588710206235,25,32.9440657279351,66,2.4960544952680497,3,Table,Metal,Red,Suburban,Winter,Retail,BrandA,9141.504458189413
151.9953810021446,109.3239060743297,21,28.07419189087912,196,8.801884343573544,5,Bed,Glass,Green,Urban,Winter,Online,BrandA,3291.75044176525
209.7483376243718,119.52695157719779,17,43.01411256414682,141,26.334143958269546,9,Table,Metal,Blue,Urban,Spring,Retail,BrandD,7923.963640683056
81.24072923574201,50.237058168128506,23,38.16271882253536,66,22.946584804958885,1,Bed,Glass,Green,Suburban,Fall,Online,BrandD,1046.9246598824288
283.57690590872164,217.08656921244793,43,23.447021005890996,22,0.6646988824873057,8,Sofa,Fabric,Green,Suburban,Fall,Online,BrandC,7724.118178904125
80.4256536164967,71.26686780255211,17,11.387891054783998,93,15.051384500654756,1,Sofa,Plastic,Blue,Suburban,Fall,Retail,BrandA,-1208.598142206437
410.1604285200627,213.3518004461438,14,47.983329055911625,188,8.240624819622504,9,Desk,Metal,White,Suburban,Winter,Online,BrandD,7764.117510825976
155.17043685969486,132.84974804590118,29,14.384627165789352,150,19.459369771861887,6,Desk,Metal,White,Urban,Fall,Retail,BrandB,2283.876641034558
293.00536157202976,214.1143947757339,20,26.924751947551655,154,21.646616477803835,1,Chair,Wood,Green,Suburban,Fall,Retail,BrandC,1379.1055195662343
446.0355894026562,323.6290732347422,30,27.44321732977505,53,25.885877313878474,8,Table,Fabric,Green,Urban,Fall,Online,BrandA,2129.566394528085
342.89481607123736,240.0645745613999,19,29.98885859168958,137,14.262487113120429,5,Sofa,Wood,Black,Urban,Spring,Retail,BrandC,1119.9213502700522
289.8310039481009,152.96052500831854,39,47.22423656383266,76,29.833502656367536,7,Bed,Fabric,White,Rural,Spring,Retail,BrandC,5945.8090827170145
195.95018890191903,105.0196488812037,13,46.404925930553574,15,29.39958321861328,7,Chair,Fabric,Blue,Urban,Winter,Online,BrandB,-1108.09055913586
199.85086087618907,147.96254309481685,18,25.963519773636552,40,26.465001734130993,7,Bed,Glass,Brown,Suburban,Fall,Online,BrandB,-2227.7106403368466
351.26912983918555,223.54185319934493,23,36.36165714257766,97,17.246084854742126,6,Sofa,Wood,Brown,Suburban,Winter,Online,BrandD,14472.731019509143
497.3627125495254,431.1673297660162,46,13.30927733689278,182,11.940193125114451,8,Sofa,Plastic,Green,Suburban,Winter,Retail,BrandB,23148.930376840523
347.8276354322204,230.48318779565463,33,33.73637850562111,127,10.93158930419355,9,Sofa,Fabric,Green,Suburban,Winter,Online,BrandA,21184.228596990266
